cbsa,cbsa_name,hh_type1_income_min,hh_type1_income_max,hh_type1_income,hh_type1_size,hh_type1_workers,hh_type1_ht,hh_type1_h,hh_type1_t,hh_type1_autos,hh_type1_vmt,hh_type1_transit_trips,hh_type1_ht_own,hh_type1_h_own,hh_type1_t_own,hh_type1_autos_own,hh_type1_vmt_own,hh_type1_transit_trips_own,hh_type1_ht_rent,hh_type1_h_rent,hh_type1_t_rent,hh_type1_autos_rent,hh_type1_vmt_rent,hh_type1_transit_trips_rent,hh_type2_income_min,hh_type2_income_max,hh_type2_income,hh_type2_size,hh_type2_workers,hh_type2_ht,hh_type2_h,hh_type2_t,hh_type2_autos,hh_type2_vmt,hh_type2_transit_trips,hh_type2_ht_own,hh_type2_h_own,hh_type2_t_own,hh_type2_autos_own,hh_type2_vmt_own,hh_type2_transit_trips_own,hh_type2_ht_rent,hh_type2_h_rent,hh_type2_t_rent,hh_type2_autos_rent,hh_type2_vmt_rent,hh_type2_transit_trips_rent,hh_type3_income_min,hh_type3_income_max,hh_type3_income,hh_type3_size,hh_type3_workers,hh_type3_ht,hh_type3_h,hh_type3_t,hh_type3_autos,hh_type3_vmt,hh_type3_transit_trips,hh_type3_ht_own,hh_type3_h_own,hh_type3_t_own,hh_type3_autos_own,hh_type3_vmt_own,hh_type3_transit_trips_own,hh_type3_ht_rent,hh_type3_h_rent,hh_type3_t_rent,hh_type3_autos_rent,hh_type3_vmt_rent,hh_type3_transit_trips_rent,hh_type4_income_min,hh_type4_income_max,hh_type4_income,hh_type4_size,hh_type4_workers,hh_type4_ht,hh_type4_h,hh_type4_t,hh_type4_autos,hh_type4_vmt,hh_type4_transit_trips,hh_type4_ht_own,hh_type4_h_own,hh_type4_t_own,hh_type4_autos_own,hh_type4_vmt_own,hh_type4_transit_trips_own,hh_type4_ht_rent,hh_type4_h_rent,hh_type4_t_rent,hh_type4_autos_rent,hh_type4_vmt_rent,hh_type4_transit_trips_rent,hh_type5_income_min,hh_type5_income_max,hh_type5_income,hh_type5_size,hh_type5_workers,hh_type5_ht,hh_type5_h,hh_type5_t,hh_type5_autos,hh_type5_vmt,hh_type5_transit_trips,hh_type5_ht_own,hh_type5_h_own,hh_type5_t_own,hh_type5_autos_own,hh_type5_vmt_own,hh_type5_transit_trips_own,hh_type5_ht_rent,hh_type5_h_rent,hh_type5_t_rent,hh_type5_autos_rent,hh_type5_vmt_rent,hh_type5_transit_trips_rent,hh_type6_income_min,hh_type6_income_max,hh_type6_income,hh_type6_size,hh_type6_workers,hh_type6_ht,hh_type6_h,hh_type6_t,hh_type6_autos,hh_type6_vmt,hh_type6_transit_trips,hh_type6_ht_own,hh_type6_h_own,hh_type6_t_own,hh_type6_autos_own,hh_type6_vmt_own,hh_type6_transit_trips_own,hh_type6_ht_rent,hh_type6_h_rent,hh_type6_t_rent,hh_type6_autos_rent,hh_type6_vmt_rent,hh_type6_transit_trips_rent,hh_type7_income_min,hh_type7_income_max,hh_type7_income,hh_type7_size,hh_type7_workers,hh_type7_ht,hh_type7_h,hh_type7_t,hh_type7_autos,hh_type7_vmt,hh_type7_transit_trips,hh_type7_ht_own,hh_type7_h_own,hh_type7_t_own,hh_type7_autos_own,hh_type7_vmt_own,hh_type7_transit_trips_own,hh_type7_ht_rent,hh_type7_h_rent,hh_type7_t_rent,hh_type7_autos_rent,hh_type7_vmt_rent,hh_type7_transit_trips_rent,hh_type8_income_min,hh_type8_income_max,hh_type8_income,hh_type8_size,hh_type8_workers,hh_type8_ht,hh_type8_h,hh_type8_t,hh_type8_autos,hh_type8_vmt,hh_type8_transit_trips,hh_type8_ht_own,hh_type8_h_own,hh_type8_t_own,hh_type8_autos_own,hh_type8_vmt_own,hh_type8_transit_trips_own,hh_type8_ht_rent,hh_type8_h_rent,hh_type8_t_rent,hh_type8_autos_rent,hh_type8_vmt_rent,hh_type8_transit_trips_rent
'25340',"'Harriman, TN'",43017.00000,43017.00000,43017.00000,4.00000,2.00000,60.08899,27.04153,33.04746,2.36033,30735.14587,4.94285,62.84812,28.54175,34.30637,2.49379,30988.33852,6.64210,52.06312,22.67764,29.38548,1.97214,29998.64950,0.00000,11720.00000,11720.00000,11720.00000,1.00000,1.00000,137.03850,69.04730,67.99120,1.31106,20090.10035,0.02397,145.26296,74.45548,70.80748,1.40029,20290.25422,0.00000,113.11486,53.31576,59.79910,1.05153,19507.88518,0.09371,21509.00000,21509.00000,21509.00000,1.00000,1.00000,79.83436,39.35360,40.48076,1.43393,20614.28244,0.00000,83.86858,41.76551,42.10307,1.52306,20812.47485,0.00000,68.09946,32.33773,35.76173,1.17464,20037.77286,0.00000,58073.00000,58073.00000,58073.00000,1.00000,1.00000,36.89621,19.71402,17.18219,1.63497,22044.77258,0.00000,38.73566,20.93168,17.80398,1.72306,22237.70977,0.00000,31.54558,16.17207,15.37351,1.37870,21483.54958,0.00000,34414.00000,34414.00000,34414.00000,2.00000,0.00000,55.00770,34.53537,20.47233,1.55344,8849.81485,7.11741,58.96157,37.03081,21.93076,1.68857,8997.99455,7.07758,43.50654,27.27656,16.22998,1.16038,8418.78413,7.23326,21509.00000,21509.00000,21509.00000,3.00000,1.00000,93.72294,44.62456,49.09838,1.86154,22529.15657,9.61443,98.19414,46.66516,51.52899,1.99857,22749.95403,11.06963,80.71695,38.68879,42.02816,1.46295,21886.89257,5.38147,34414.00000,34414.00000,34414.00000,3.00000,1.00000,65.32226,33.19661,32.12565,1.95729,23429.36767,7.69374,68.72796,35.08850,33.63945,2.09379,23647.99832,9.63418,55.41564,27.69340,27.72225,1.56025,22793.40658,2.04934,64526.00000,64526.00000,64526.00000,4.00000,2.00000,44.49251,20.94424,23.54827,2.44171,32032.34734,4.43001,47.05293,22.63148,24.42145,2.57470,32282.91463,5.95296,37.04465,16.03632,21.00834,2.05488,31303.48772,0.00000
'25380',"'Harrisburg, IL'",37139.00000,37139.00000,37139.00000,4.00000,2.00000,61.70067,26.30641,35.39425,2.25871,29223.68002,7.34216,64.25645,27.38933,36.86712,2.39651,29563.54712,9.21040,54.70963,23.34422,31.36542,1.88179,28294.01467,2.23183,11720.00000,11720.00000,11720.00000,1.00000,1.00000,119.55928,55.38398,64.17530,1.24275,18864.84212,0.52432,124.53370,57.37164,67.16206,1.33510,19120.62389,0.00000,105.95238,49.94698,56.00540,0.99013,18165.18204,1.95855,18570.00000,18570.00000,18570.00000,1.00000,1.00000,79.72565,37.20211,42.52353,1.33480,19263.87055,0.18220,82.90190,38.49371,44.40819,1.42651,19529.33226,0.00000,71.03740,33.66912,37.36828,1.08395,18537.73213,0.68059,50138.00000,50138.00000,50138.00000,1.00000,1.00000,37.76869,19.10455,18.66414,1.53545,20629.41244,0.00000,39.53842,20.09483,19.44359,1.62651,20927.93283,0.00000,32.92783,16.39578,16.53205,1.28638,19812.84602,0.00000,29711.00000,29711.00000,29711.00000,2.00000,0.00000,55.76969,33.70460,22.06509,1.45175,8084.62250,11.91381,59.34026,35.49493,23.84533,1.59166,8300.99417,9.71122,46.00283,28.80736,17.19548,1.06906,7492.76396,17.93873,18570.00000,18570.00000,18570.00000,3.00000,1.00000,95.26816,43.17285,52.09531,1.76112,21257.12302,13.55760,99.76099,44.87181,54.88918,1.90339,21538.61888,12.80067,82.97857,38.52556,44.45301,1.37196,20487.12511,15.62807,29711.00000,29711.00000,29711.00000,3.00000,1.00000,67.47814,32.24027,35.23787,1.85534,22130.92673,11.32242,70.79417,33.69948,37.09469,1.99710,22425.82142,11.72827,58.40755,28.24879,30.15876,1.46758,21324.27795,10.21229,55709.00000,55709.00000,55709.00000,4.00000,2.00000,45.45390,20.14332,25.31058,2.34055,30488.50198,6.53458,47.87275,21.52864,26.34411,2.47823,30844.81482,8.51521,38.83742,16.35395,22.48348,1.96395,29513.85128,1.11679
'25420',"'Harrisburg-Carlisle, PA'",57368.00000,57368.00000,57368.00000,4.00000,2.00000,50.20980,27.98137,22.22843,2.17992,25762.64733,12.73800,53.92000,30.22009,23.69991,2.35521,26855.48421,9.75341,41.93676,22.98946,18.94730,1.78903,23325.82748,19.39308,11720.00000,11720.00000,11720.00000,1.00000,1.00000,140.34446,84.52627,55.81819,1.08192,16064.76885,8.70579,152.81361,92.34784,60.46578,1.20445,16861.44448,3.54282,112.54060,67.08565,45.45495,0.80869,14288.33268,20.21822,28684.00000,28684.00000,28684.00000,1.00000,1.00000,64.02509,38.11486,25.91023,1.26310,16489.65900,7.82802,68.66366,40.77270,27.89096,1.38482,17292.89091,3.24059,53.68194,32.18836,21.49357,0.99169,14698.60356,18.05713,77447.00000,77447.00000,77447.00000,1.00000,1.00000,31.81091,20.39684,11.41407,1.46389,17358.47909,6.89975,34.34986,22.14326,12.20659,1.58488,18175.15540,2.92602,26.14954,16.50265,9.64689,1.19410,15537.44515,15.76042,45894.00000,45894.00000,45894.00000,2.00000,0.00000,48.82162,35.81905,13.00258,1.37253,4758.51577,14.22236,54.02292,39.33284,14.69008,1.55024,5424.19213,9.89606,37.22372,27.98394,9.23978,0.97627,3274.18322,23.86920,28684.00000,28684.00000,28684.00000,3.00000,1.00000,77.75866,45.63497,32.12369,1.68105,18169.39420,14.65687,82.97655,48.06573,34.91083,1.86119,19110.35939,10.74010,66.12374,40.21484,25.90890,1.27935,16071.21954,23.39051,45894.00000,45894.00000,45894.00000,3.00000,1.00000,56.13349,34.33000,21.80349,1.77618,18841.46588,14.05234,60.72158,37.10031,23.62127,1.95613,19787.87888,10.41981,45.90292,28.15273,17.75019,1.37492,16731.14367,22.15218,86052.00000,86052.00000,86052.00000,4.00000,2.00000,37.53670,21.66989,15.86680,2.26201,26780.59427,12.26372,41.00867,24.12342,16.88526,2.43699,27880.10782,9.49977,29.79484,16.19900,13.59584,1.87183,24328.88672,18.42681
'25460',"'Harrison, AR'",36529.00000,36529.00000,36529.00000,4.00000,2.00000,61.99109,25.48120,36.50989,2.33515,29892.12568,2.01227,64.52922,26.42460,38.10462,2.47481,30425.43228,1.65699,54.38113,22.65264,31.72849,1.91642,28293.13761,3.07750,11720.00000,11720.00000,11720.00000,1.00000,1.00000,120.99657,55.77524,65.22133,1.31811,18854.29774,0.63705,128.02123,59.52271,68.49852,1.41481,19232.73715,0.00000,99.93486,44.53938,55.39548,1.02817,17719.64066,2.54709,18265.00000,18265.00000,18265.00000,1.00000,1.00000,80.97585,36.99573,43.98012,1.40803,19386.49676,0.34748,85.14689,39.05853,46.08836,1.50412,19780.65650,0.00000,68.47002,30.81092,37.65910,1.11994,18204.70619,1.38932,49314.00000,49314.00000,49314.00000,1.00000,1.00000,38.01122,18.53126,19.47996,1.60876,21264.40681,0.00000,39.71521,19.36182,20.35339,1.70412,21714.00722,0.00000,32.90222,16.04102,16.86120,1.32283,19916.39109,0.00000,29223.00000,29223.00000,29223.00000,2.00000,0.00000,55.62584,32.56694,23.05890,1.52864,7905.08495,5.78118,59.36886,34.40608,24.96278,1.67005,8267.52980,1.87419,44.40334,27.05274,17.35060,1.10463,6818.38365,17.49531,18265.00000,18265.00000,18265.00000,3.00000,1.00000,95.40423,41.73637,53.66786,1.83757,21383.31205,6.70091,99.88692,43.22162,56.66530,1.98113,21825.01775,3.84257,81.96400,37.28323,44.68077,1.40713,20058.96666,15.27091,29223.00000,29223.00000,29223.00000,3.00000,1.00000,67.66077,31.21446,36.44631,1.93239,22465.28741,5.01491,70.87272,32.43848,38.43425,2.07535,22929.47166,3.10014,58.03051,27.54454,30.48597,1.50378,21073.54564,10.75587,54794.00000,54794.00000,54794.00000,4.00000,2.00000,46.09433,19.91844,26.17589,2.41719,31411.77570,1.36806,48.53531,21.24307,27.29224,2.55622,31972.64851,1.28374,38.77566,15.94686,22.82880,2.00033,29730.13717,1.62088
'25500',"'Harrisonburg, VA'",47143.00000,47143.00000,47143.00000,4.00000,2.00000,55.43762,27.48562,27.95200,2.24237,27512.66387,34.22960,58.75769,28.71041,30.04728,2.45792,28658.23624,17.77134,49.78534,25.40047,24.38487,1.87540,25562.37390,62.24911,11720.00000,11720.00000,11720.00000,1.00000,1.00000,134.83273,74.79833,60.03439,1.19433,17144.97439,25.64495,146.73277,81.37180,65.36096,1.34658,17929.51544,2.97145,114.57340,63.60727,50.96612,0.93514,15809.32544,64.24565,23572.00000,23572.00000,23572.00000,1.00000,1.00000,72.78880,39.57907,33.20973,1.33528,17709.48712,22.10605,78.30304,42.28295,36.02008,1.48699,18528.45586,2.69370,63.40104,34.97581,28.42523,1.07698,16315.22645,55.15479,63643.00000,63643.00000,63643.00000,1.00000,1.00000,34.24961,19.56120,14.68841,1.53664,19090.79825,17.32778,36.88576,21.04522,15.84054,1.68732,19994.01635,2.39631,29.76167,17.03472,12.72695,1.28012,17553.10650,42.74799,37714.00000,37714.00000,37714.00000,2.00000,0.00000,50.84124,34.61542,16.22582,1.43432,5896.49416,44.12075,55.96580,37.40066,18.56514,1.65291,6655.85037,18.29433,42.11690,29.87367,12.24323,1.06219,4603.72138,88.08915,23572.00000,23572.00000,23572.00000,3.00000,1.00000,85.48979,44.82396,40.66583,1.74246,19449.79600,45.54126,91.80097,47.19541,44.60556,1.96385,20405.72264,22.25994,74.74527,40.78666,33.95861,1.36556,17822.37012,85.17675,37714.00000,37714.00000,37714.00000,3.00000,1.00000,59.88025,33.17430,26.70595,1.83749,20329.97603,41.83922,64.46288,35.27900,29.18388,2.05833,21320.08312,20.78647,52.07851,29.59114,22.48737,1.46151,18644.35933,77.68068,70715.00000,70715.00000,70715.00000,4.00000,2.00000,41.49459,21.51848,19.97611,2.32374,28785.41833,31.76752,44.54427,23.10423,21.44005,2.53917,29972.83812,16.86000,36.30262,18.81881,17.48381,1.95698,26763.88485,57.14696
'25540',"'Hartford-West Hartford-East Hartford, CT'",68410.00000,68410.00000,68410.00000,4.00000,2.00000,47.93968,28.28720,19.65248,2.21731,26285.47077,34.73625,51.94352,30.82477,21.11876,2.41069,27715.63642,24.80853,39.24616,22.77739,16.46877,1.79744,23180.16409,56.29223,11720.00000,11720.00000,11720.00000,1.00000,1.00000,170.89325,114.21947,56.67378,1.08448,16363.79982,25.40894,192.71708,130.54080,62.17627,1.22413,17439.20746,9.91342,123.50734,78.78108,44.72626,0.78126,14028.77624,59.05424,34205.00000,34205.00000,34205.00000,1.00000,1.00000,64.16344,41.78832,22.37511,1.30126,16776.47064,22.98294,70.53551,46.20198,24.33353,1.44011,17847.43568,8.99759,50.32779,32.20498,18.12281,0.99978,14451.09322,53.34923,92354.00000,92354.00000,92354.00000,1.00000,1.00000,30.42690,20.62192,9.80498,1.50246,17525.47114,20.82864,33.18547,22.60370,10.58177,1.64027,18588.36526,8.18979,24.43722,16.31889,8.11833,1.20322,15217.61805,48.27127,54728.00000,54728.00000,54728.00000,2.00000,0.00000,47.63841,36.49813,11.14028,1.41014,4556.14222,37.92303,52.82631,40.07276,12.75355,1.60578,5488.97534,25.09277,36.37397,28.73658,7.63740,0.98536,2530.68949,65.78128,34205.00000,34205.00000,34205.00000,3.00000,1.00000,75.26643,47.63182,27.63462,1.71830,18512.53534,38.80134,81.44788,51.12700,30.32089,1.91661,19790.92259,26.82438,61.84471,40.04277,21.80193,1.28771,15736.78383,64.80680,54728.00000,54728.00000,54728.00000,3.00000,1.00000,53.37238,34.65552,18.71686,1.81349,19135.98203,37.56012,58.35703,37.89686,20.46018,2.01116,20411.08919,26.19515,42.54923,27.61762,14.93161,1.38431,16367.35256,62.23677,102615.00000,102615.00000,102615.00000,4.00000,2.00000,36.76968,21.85250,14.91717,2.29929,27243.85952,33.68185,40.64416,24.64541,15.99875,2.49230,28670.00791,24.26052,28.35705,15.78830,12.56875,1.88023,24147.27547,54.13830
'25580',"'Hastings, NE'",48145.00000,48145.00000,48145.00000,4.00000,2.00000,53.31347,25.15395,28.15952,2.33331,27387.72845,45.62055,56.52295,26.99528,29.52767,2.48656,27928.55422,38.94769,45.29863,20.55570,24.74293,1.95061,26037.15665,62.28429,11720.00000,11720.00000,11720.00000,1.00000,1.00000,126.30869,64.62413,61.68457,1.26655,16714.00273,24.22949,134.56594,69.50917,65.05677,1.37145,17067.39606,7.89045,105.68837,52.42500,53.26337,1.00458,15831.49471,65.03200,24073.00000,24073.00000,24073.00000,1.00000,1.00000,68.12858,34.67530,33.45328,1.41155,17276.59061,19.95629,71.90305,36.70171,35.20134,1.51549,17651.05112,6.80848,58.70281,29.61487,29.08794,1.15198,16341.47280,52.78953,64996.00000,64996.00000,64996.00000,1.00000,1.00000,33.10897,18.34575,14.76321,1.61247,18623.51602,14.69939,35.27646,19.79073,15.48573,1.71577,19048.37278,5.70639,27.69623,14.73732,12.95891,1.35450,17562.54668,37.15708,38516.00000,38516.00000,38516.00000,2.00000,0.00000,49.08141,32.30359,16.77782,1.52585,5874.31155,55.16852,53.37277,35.06126,18.31151,1.68156,6193.33858,39.22611,38.36484,25.41703,12.94781,1.13701,5077.62447,94.98053,24073.00000,24073.00000,24073.00000,3.00000,1.00000,82.67581,41.39656,41.27926,1.83461,19313.26208,57.84659,87.17429,43.31791,43.85638,1.99231,19747.83541,44.33990,71.44203,36.59847,34.84357,1.44078,18228.02812,91.57603,38516.00000,38516.00000,38516.00000,3.00000,1.00000,57.94112,30.88349,27.05764,1.92950,20179.49722,53.91756,61.84869,33.16577,28.68293,2.08726,20634.55201,42.44812,48.18298,25.18409,22.99890,1.53555,19043.11615,82.55950,72218.00000,72218.00000,72218.00000,4.00000,2.00000,39.35055,19.24428,20.10627,2.41445,28643.30310,42.48773,42.08173,21.01743,21.06430,2.56756,29209.17780,37.32987,32.53012,14.81628,17.71384,2.03210,27230.17810,55.36816
'25620',"'Hattiesburg, MS'",40403.00000,40403.00000,40403.00000,4.00000,2.00000,59.25786,26.93747,32.32039,2.23249,27836.99479,15.48395,63.03919,28.20520,34.83398,2.44842,29137.09383,6.41807,52.65568,24.72401,27.93166,1.85547,25567.02145,31.31297,11720.00000,11720.00000,11720.00000,1.00000,1.00000,127.78330,67.48107,60.30223,1.21496,17448.63321,11.31386,140.84649,74.85405,65.99244,1.36835,18429.52257,0.00593,104.97496,54.60784,50.36712,0.94715,15736.00010,31.05752,20202.00000,20202.00000,20202.00000,1.00000,1.00000,79.53568,41.20484,38.33084,1.32513,17945.34914,9.42798,86.81829,45.01061,41.80768,1.47801,18953.77182,0.00445,66.82024,34.55997,32.26027,1.05822,16184.64282,25.88147,54544.00000,54544.00000,54544.00000,1.00000,1.00000,35.74962,19.26479,16.48483,1.52628,19424.26721,6.76197,38.55443,20.70480,17.84963,1.67825,20514.69070,0.00000,30.85242,16.75053,14.10189,1.26094,17520.38746,18.56836,32322.00000,32322.00000,32322.00000,2.00000,0.00000,52.73774,33.76028,18.97746,1.42530,6402.35826,24.33940,58.28333,36.48743,21.79589,1.64372,7322.19435,6.94763,43.05515,28.99866,14.05649,1.04393,4796.32416,54.70544,20202.00000,20202.00000,20202.00000,3.00000,1.00000,92.58826,45.54685,47.04141,1.73301,19756.77643,25.41822,100.36931,48.58114,51.78817,1.95481,20875.68999,10.32835,79.00254,40.24896,38.75358,1.34575,17803.15301,51.76516,32322.00000,32322.00000,32322.00000,3.00000,1.00000,63.52508,32.60621,30.91887,1.82842,20676.58546,22.05892,68.63581,34.73581,33.89999,2.04941,21828.78196,8.98686,54.60175,28.88792,25.71383,1.44257,18664.85001,44.88274,60605.00000,60605.00000,60605.00000,4.00000,2.00000,43.90550,20.78609,23.11941,2.31475,29158.31636,13.49234,47.10282,22.23179,24.87103,2.53031,30499.15266,5.61376,38.32298,18.26190,20.06108,1.93837,26817.21577,27.24834
'25660',"'Havre, MT'",42875.00000,42875.00000,42875.00000,4.00000,2.00000,56.30648,24.67178,31.63470,2.33808,27205.26325,22.87990,59.76904,26.53977,33.22927,2.50571,27558.07617,21.32901,49.00017,20.73016,28.27001,1.98438,26460.79397,26.15241,11720.00000,11720.00000,11720.00000,1.00000,1.00000,126.93136,64.47425,62.45710,1.30138,16517.79995,8.63171,138.96956,73.16006,65.80950,1.41388,16682.20299,0.00000,101.52958,46.14636,55.38322,1.06398,16170.89370,26.84546,21438.00000,21438.00000,21438.00000,1.00000,1.00000,74.85931,37.16176,37.69756,1.42315,17131.88302,5.92480,80.99196,41.32144,39.67052,1.53493,17325.77548,0.00000,61.91884,28.38443,33.53441,1.18728,16722.75123,18.42671,57881.00000,57881.00000,57881.00000,1.00000,1.00000,33.88326,17.64926,16.23401,1.62450,18814.73620,2.50861,36.51331,19.48531,17.02800,1.73571,19089.48248,0.00000,28.33361,13.77500,14.55861,1.38983,18234.99507,7.80202,34300.00000,34300.00000,34300.00000,2.00000,0.00000,49.90180,31.04842,18.85338,1.53104,5860.22799,32.43621,54.92316,34.28105,20.64211,1.70091,5997.79701,22.17083,39.30625,24.22725,15.07899,1.17260,5569.94411,54.09714,21438.00000,21438.00000,21438.00000,3.00000,1.00000,87.81751,41.59152,46.22599,1.83932,19019.09969,35.07742,94.47242,45.24328,49.22913,2.01212,19254.13379,27.67445,73.77502,33.88594,39.88907,1.47469,18523.15507,50.69838,34300.00000,34300.00000,34300.00000,3.00000,1.00000,60.29541,29.91950,30.37590,1.93396,20021.59797,30.98202,64.95837,32.68979,32.26859,2.10614,20289.42454,25.47861,50.45610,24.07395,26.38215,1.57063,19456.45808,42.59476,64313.00000,64313.00000,64313.00000,4.00000,2.00000,41.68854,19.04361,22.64493,2.42033,28627.95817,20.12034,44.41736,20.65351,23.76385,2.58718,29020.94747,19.93590,35.93046,15.64657,20.28390,2.06826,27798.71288,20.50955
'25700',"'Hays, KS'",44253.00000,44253.00000,44253.00000,4.00000,2.00000,54.19213,25.35018,28.84196,2.21304,25521.44991,26.78255,58.05709,27.30810,30.74900,2.40636,26264.48695,20.87598,47.30919,21.86340,25.44578,1.86876,24198.20674,37.30131,11720.00000,11720.00000,11720.00000,1.00000,1.00000,128.07643,70.81923,57.25720,1.17558,15555.97129,14.12879,144.35894,82.77279,61.58615,1.30689,16036.12404,0.22207,99.07959,49.53164,49.54795,0.94172,14700.88759,38.89469,22127.00000,22127.00000,22127.00000,1.00000,1.00000,73.00258,39.36788,33.63470,1.30420,16009.72687,10.76304,80.16496,44.08237,36.08260,1.43534,16512.79326,0.19431,60.24740,30.97206,29.27534,1.07065,15113.83727,29.58445,59742.00000,59742.00000,59742.00000,1.00000,1.00000,32.81227,18.33662,14.47566,1.50661,17204.37608,5.79079,35.47485,20.03439,15.44047,1.63636,17767.85570,0.11103,28.07060,15.31313,12.75747,1.27555,16200.89910,15.90564,35402.00000,35402.00000,35402.00000,2.00000,0.00000,48.68324,32.05745,16.62580,1.40491,5099.46796,40.33836,54.14781,35.43378,18.71403,1.60034,5480.37904,21.84107,38.95163,26.04468,12.90695,1.05688,4421.11957,73.27941,22127.00000,22127.00000,22127.00000,3.00000,1.00000,85.04692,43.27418,41.77274,1.71326,17886.71940,42.22474,92.34179,46.99543,45.34636,1.91216,18472.04127,27.09904,72.05580,36.64717,35.40863,1.35905,16844.34448,69.16145,35402.00000,35402.00000,35402.00000,3.00000,1.00000,58.45657,31.01089,27.44569,1.80846,18691.21211,36.92528,63.28611,33.59440,29.69171,2.00663,19301.12812,24.75830,49.85586,26.41002,23.44584,1.45555,17605.03855,58.59294,66380.00000,66380.00000,66380.00000,4.00000,2.00000,40.05560,19.42570,20.62990,2.29497,26701.38791,23.81905,43.60417,21.64285,21.96132,2.48771,27474.39744,19.66107,33.73611,15.47727,18.25884,1.95172,25324.76802,31.22382
'25720',"'Heber, UT'",65012.00000,65012.00000,65012.00000,4.00000,2.00000,51.67359,27.76272,23.91087,2.55136,31237.98871,24.69596,54.02061,29.34436,24.67625,2.66636,31487.51924,30.76122,43.90826,22.52974,21.37852,2.17088,30412.39413,4.62852,11720.00000,11720.00000,11720.00000,1.00000,1.00000,166.52788,95.98055,70.54732,1.41446,19685.17875,3.14805,176.34284,103.39143,72.95142,1.49069,19868.36032,0.00000,134.05417,71.46099,62.59317,1.16224,19079.10579,13.56365,32506.00000,32506.00000,32506.00000,1.00000,1.00000,66.29329,37.45164,28.84165,1.61912,20533.03193,0.20142,69.47813,39.72016,29.75797,1.69414,20722.76776,0.00000,55.75596,29.94604,25.80992,1.37090,19905.27359,0.86785,87766.00000,87766.00000,87766.00000,1.00000,1.00000,32.68169,20.09899,12.58269,1.81974,22121.07041,0.00000,34.44549,21.49160,12.95389,1.89414,22323.24019,0.00000,26.84598,15.49142,11.35456,1.57357,21452.17319,0.00000,52010.00000,52010.00000,52010.00000,2.00000,0.00000,50.81683,35.44134,15.37550,1.74447,8346.23575,35.32527,54.52087,38.25754,16.26333,1.86069,8531.38302,32.41474,38.56167,26.12365,12.43802,1.35995,7733.65908,44.95503,32506.00000,32506.00000,32506.00000,3.00000,1.00000,79.21826,44.42676,34.79150,2.05283,22612.95269,40.14295,82.82470,46.63067,36.19403,2.17130,22830.76541,40.06433,67.28602,37.13491,30.15111,1.66088,21892.29938,40.40309,52010.00000,52010.00000,52010.00000,3.00000,1.00000,57.39417,33.89180,23.50237,2.14909,23577.07507,35.07020,60.43558,36.00065,24.43492,2.26864,23799.87968,36.92872,47.33138,26.91445,20.41693,1.75357,22839.90565,28.92113,97518.00000,97518.00000,97518.00000,4.00000,2.00000,38.84370,22.31925,16.52446,2.63497,32613.29824,22.11400,40.73017,23.69127,17.03891,2.75069,32869.00560,28.36065,32.60215,17.77979,14.82236,2.25209,31767.26707,1.44641
'25740',"'Helena, MT'",55514.00000,55514.00000,55514.00000,4.00000,2.00000,50.16043,25.36919,24.79124,2.35041,27772.81859,82.02806,52.85304,26.80038,26.05266,2.50189,28602.64188,70.37933,42.21007,21.14336,21.06671,1.90316,25322.62843,116.42283,11720.00000,11720.00000,11720.00000,1.00000,1.00000,139.72706,77.54216,62.18490,1.24910,17125.66049,41.35222,149.37237,83.47083,65.90154,1.35702,17696.66834,13.60500,111.24769,60.03678,51.21090,0.93044,15439.66561,123.28047,27757.00000,27757.00000,27757.00000,1.00000,1.00000,64.93488,35.31355,29.62133,1.42376,17760.16456,35.28203,68.68115,37.37496,31.30619,1.53155,18368.38141,11.75789,53.87340,29.22688,24.64652,1.10547,15964.30398,104.74095,74944.00000,74944.00000,74944.00000,1.00000,1.00000,31.44618,18.41446,13.03172,1.62457,19091.95109,28.62255,33.35750,19.62816,13.72933,1.73155,19778.24099,9.88554,25.80269,14.83078,10.97190,1.30869,17065.56696,83.94665,44411.00000,44411.00000,44411.00000,2.00000,0.00000,47.93668,32.46199,15.47469,1.54350,5944.22874,93.63187,51.86859,34.94441,16.92418,1.69670,6471.23518,72.00996,36.32708,25.13223,11.19485,1.09114,4388.15526,157.47414,27757.00000,27757.00000,27757.00000,3.00000,1.00000,77.55109,41.08128,36.46981,1.85208,19645.84158,98.71845,81.82237,43.00242,38.81995,2.00734,20327.17193,80.33881,64.93943,35.40879,29.53064,1.39366,17634.10130,152.98736,44411.00000,44411.00000,44411.00000,3.00000,1.00000,55.74653,31.02844,24.71809,1.94753,20505.98282,93.63849,59.14589,32.87959,26.26629,2.10233,21219.00778,77.27141,45.70936,25.56260,20.14676,1.49044,18400.65898,141.96501,83271.00000,83271.00000,83271.00000,4.00000,2.00000,37.61883,19.93190,17.68693,2.43146,29020.82393,77.98064,40.05763,21.48855,18.56908,2.58251,29889.44570,67.89778,30.41786,15.33562,15.08224,1.98547,26456.07486,107.75194
